cod_prod,nom_prod,concent,nom_form_farm,presentac,fraccion,num_reg_san,nom_titular,nom_fabricante,nom_ifa,nom_rubro,situacion
41582.0,BUSCAPINA COMPOSITUM N,,Comprimido Recubierto,Caja Envase Blíster Comprimidos,2.0,EE01329,BOEHRINGER INGELHEIM PERU S.A.C.,PHARMETIQUE S.A.,ESCOPOLAMINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
39179.0,BUSCAPINA COMPOSITUM N,,Comprimido Recubierto,Caja Envase Blíster Comprimidos,10.0,EE01329,BOEHRINGER INGELHEIM PERU S.A.C.,PHARMATIQUE S.A.,ESCOPOLAMINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
39193.0,BUSCAPINA COMPOSITUM N,,Comprimido Recubierto,Caja Envase Blíster Comprimidos,100.0,EE01329,BOEHRINGER INGELHEIM PERU S.A.C.,PHARMATIQUE S.A.,ESCOPOLAMINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
43582.0,BUSCOLIC COMPOSITUM,,Tableta Recubierta,Caja Envase Blister Tabletas,100.0,EN01909,RUCEF S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN,HIOSCINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
60383.0,BUSDOL,20 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,1.0,EN09433,LABORATORIOS PORTUGAL S.R.L.,CIFARMA S.A.C. - AREQUIPA - PERÚ,HIOSCINA N-BUTILBROMURO,ESPECIALIDAD FARMACEUTICA,ACT
53877.0,BUSDOL COMPOSITUM,10 mg + 500 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubierta,100.0,EN06100,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,HIOSCINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
51457.0,BUSMEDIC,10 mg + 500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN07873,LABORATORIO FARMACEUTICO MEDICAL S.A. - LAFARMED,LABORATORIOS PORTUGAL S.R.L.,ESCOPOLAMINA N-BUTILBROMURO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
35888.0,BUSULFANO,60 mg/ 10 mL,Concentrado para Solución para Perfusión,Caja Vial X 10 mL,1.0,EE00373,PERULAB S.A.,LABORATORIO KEMEX S.A.,BUSULFANO,ESPECIALIDAD FARMACEUTICA,ACT
61255.0,BUSUNEX,60 mg/ 10 mL,Concentrado para Solución para Perfusión,Caja Vial x 10 mL,1.0,EE14854,LS MEDISUR PERU S.A.C.,SP ACCURE LABS PVT. LTD. - INDIA,BUSULFANO,ESPECIALIDAD FARMACEUTICA,ACT
54998.0,BUTIDONA,200 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,200.0,EN07460,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,IBUPROFENO,ESPECIALIDAD FARMACEUTICA,ACT
61529.0,BUTILBROMURO DE HIOSCINA,10 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EE14665,GRUPO EMPRESARIAL MENDOZA FARMACEUTICAS S.A.C.- GEMEFAR S.A.C.,SCOTT-EDIL PHARMACIA LTD.,HIOSCINA N-BUTILBROMURO,ESPECIALIDAD FARMACEUTICA,ACT
60150.0,BUTILBROMURO DE HIOSCINA,20 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,10.0,EE12999,GRUPO EMPRESARIAL MENDOZA FARMACEUTICAS S.A.C.- GEMEFAR S.A.C.,"TIANJIN KINGYORK GROUP HUBEI TIANYAO PHARMACEUTICAL CO., LTD.",HIOSCINA N-BUTILBROMURO,ESPECIALIDAD FARMACEUTICA,ACT
43648.0,BUTOCORT,100 mcg + 50 mcg/ dosis,Aerosol para Inhalación,Caja Inhalador x 250 Dosis,1.0,EE01652,D & M PHARMA PERU S.A.C.,LABORATORIO PABLO CASSARA S.R.L.,BECLOMETASONA DIPROPIONATO + SALBUTAMOL SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
44359.0,BUTOCORT,100 mcg + 50 mcg/ dosis,Aerosol para Inhalación,Caja Inhalador x 200 Dosis,1.0,EE01652,D & M PHARMA PERU S.A.C.,LABORATORIO PABLO CASSARA S.R.L.,BECLOMETASONA DIPROPIONATO + SALBUTAMOL SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
57121.0,BUTOCORT HFA,100 mcg + 50 mcg/ dosis,Suspensión para Inhalación en envase a presión,Caja Frasco x 250 dosis,1.0,EE01652,D & M PHARMA PERU S.A.C.,LABORATORIO PABLO CASSARA S.R.L.,SALBUTAMOL SULFATO + DIPROPIONATO DE BECLOMETASONA MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56433.0,BUTOZOL,2 %,Crema Vaginal,Caja Tubo x 15 g + Accesorio,1.0,EN06036,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,BUTOCONAZOL NITRATO,ESPECIALIDAD FARMACEUTICA,ACT
56434.0,BUTOZOL,100 mg,Ovulo,Caja Envase Tiras,3.0,EN08199,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,BUTOCONAZOL NITRATO,ESPECIALIDAD FARMACEUTICA,ACT
53674.0,B-VAT,,Solución Inyectable,Caja Ampolla x 2 mL,10.0,EE09505,DROGUERIA PERU S.A.C. - DROPESAC,SCOTT-EDIL PHARMACIA LTD.,BIOTINA + CIANOCOBALAMINA + DEXPANTENOL + NICOTINAMIDA + PIRIDOXINA CLORHIDRATO + RIBOFLAVINA FOSFATO SODICO + TIAMINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
62427.0,B-VAT,,Solución Inyectable,Caja Ampolla x 2 mL,10.0,EE15788,DROGUERIA PERU S.A.C. - DROPESAC,"DAI HAN PHARM. CO., LTD.",BIOTINA + CIANOCOBALAMINA + DEXPANTENOL + NICOTINAMIDA + PIRIDOXINA CLORHIDRATO + RIBOFLAVINA FOSFATO SODICO + TIAMINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
52087.0,B-VAT FORTE,,Solución Inyectable,Caja Ampolla x 2 mL,10.0,EE09391,DROGUERIA PERU S.A.C. - DROPESAC,SCOTT-EDIL PHARMACIA LTD.,CIANOCOBALAMINA + DEXPANTENOL + NICOTINAMIDA + PIRIDOXINA CLORHIDRATO + RIBOFLAVINA 5 FOSFATO DE SODIO + TIAMINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
53847.0,BYE GRIP,,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN08488,REPRESENTACIONES CASTILLO SOCIEDAD ANONIMA,LABORATORIOS PORTUGAL S.R.L.,CLORFENAMINA MALEATO + BROMHIDRATO DE DEXTROMETORFANO MONOHIDRATO + FENILEFRINA CLORHIDRATO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
53023.0,BYE GRIP DIA,,Polvo para Solución Oral,Caja Sobre,60.0,EN08464,REPRESENTACIONES CASTILLO SOCIEDAD ANONIMA,LABORATORIOS PORTUGAL S.R.L.,FENILEFRINA CLORHIDRATO + GUAIFENESINA + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
53022.0,BYE GRIP NOCHE,,Granulos para Solución Oral,Caja Sobre,60.0,EN08452,REPRESENTACIONES CASTILLO SOCIEDAD ANONIMA,LABORATORIOS PORTUGAL S.R.L.,ASCORBATO SODICO + CAFEINA ANHIDRA + CLORFENAMINA MALEATO + BROMHIDRATO DE DEXTROMETORFANO MONOHIDRATO + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
39325.0,C FLOX 500,500 mg,Tableta,Caja Envase Blister Tabletas,100.0,EE01836,ACCORD HEALTHCARE S.A.C.,INTAS PHARMACEUTICALS LIMITED,CIPROFLOXACINO CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
62048.0,CABAZITHER,60 mg/ 6 mL,Concentrado para Solución para Perfusión,Caja Vial x 6 mL,1.0,EE15394,DS PHARMA PERU S.A.C.,THERDOSE PHARMA PVT LTD - INDIA,CABAZITAXEL,ESPECIALIDAD FARMACEUTICA,ACT
53904.0,CABERGOL,0.5 mg,Tableta,Caja Envase Blíster Tableta,16.0,EE10108,SUN PHARMACEUTICAL INDUSTRIES S.A.C.,SUN PHARMACEUTICAL INDUSTRIES LIMITED,CABERGOLINA,ESPECIALIDAD FARMACEUTICA,ACT
54249.0,CABERGOL,0.5 mg,Tableta,Caja Envase Blister Tabletas,8.0,EE10108,SUN PHARMACEUTICAL INDUSTRIES S.A.C.,SUN PHARMACEUTICAL INDUSTRIES LIMITED,CABERGOLINA,ESPECIALIDAD FARMACEUTICA,ACT
54250.0,CABERGOL,0.5 mg,Tableta,Caja Envase Blister Tabletas,50.0,EE10108,SUN PHARMACEUTICAL INDUSTRIES S.A.C.,SUN PHARMACEUTICAL INDUSTRIES LIMITED,CABERGOLINA,ESPECIALIDAD FARMACEUTICA,ACT
40530.0,CABERTRIX,0.5 mg,Comprimido,Caja Frasco Comprimidos,8.0,EE02673,TECNOFARMA S.A.,MONTE VERDE S.A.,CABERGOLINA,ESPECIALIDAD FARMACEUTICA,ACT
40531.0,CABERTRIX,0.5 mg,Comprimido,Caja Frasco Comprimidos,2.0,EE02673,TECNOFARMA S.A.,MONTE VERDE S.A.,CABERGOLINA,ESPECIALIDAD FARMACEUTICA,ACT
60235.0,CABXEL 60,60 mg/ 1.5 mL,CONCENTRADO Y DISOLVENTE PARA SOLUCION PARA PERFUSION,Caja Vial x 15 mL + Vial x 15 mL,1.0,EE11121,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,CABAZITAXEL,ESPECIALIDAD FARMACEUTICA,ACT
40386.0,CADITAR,400 mg,Cápsula,Caja Envase Blister Cápsulas,10.0,EN02384,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB,ESPECIALIDAD FARMACEUTICA,ACT
39552.0,CADITAR,200 mg,Cápsula,Caja Envase Blister Cápsulas,60.0,EN02397,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB,ESPECIALIDAD FARMACEUTICA,ACT
39553.0,CADITAR,400 mg,Cápsula,Caja Envase Blister Cápsulas,50.0,EN02384,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB,ESPECIALIDAD FARMACEUTICA,ACT
40387.0,CADITAR FLEX,,Tableta Recubierta,Caja Envase Blister Tabletas,50.0,EN03327,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB + ORFENADRINA CITRATO,ESPECIALIDAD FARMACEUTICA,ACT
49316.0,CADITAR MIO,,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,10.0,EN03327,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB + ORFENADRINA CITRATO,ESPECIALIDAD FARMACEUTICA,ACT
46699.0,CADITAR MIO,,Tableta Recubierta,Caja Envase Blíster Tabletas,50.0,EN03327,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,CELECOXIB + ORFENADRINA CITRATO,ESPECIALIDAD FARMACEUTICA,ACT
53026.0,CADOTRIL,100 mg,Cápsula,Caja Envase Blister Cápsulas,10.0,EN07981,MEDIFARMA S.A.,MEDIFARMA S.A.,RACECADOTRILO,ESPECIALIDAD FARMACEUTICA,ACT
43847.0,CADOTRIL LACTANTES,10 mg/ 1 g,Granulos para Suspensión Oral,Caja Sobre x 1 g,18.0,EN04641,MEDIFARMA S.A.,MEDIFARMA S.A.,RACECADOTRILO,ESPECIALIDAD FARMACEUTICA,ACT
44042.0,CADOTRIL NIÑOS,30 mg/ 3 gr,Granulos para Suspensión Oral,Caja Sobre x 3 gr.,18.0,EN02990,MEDIFARMA S.A.,MEDIFARMA S.A.,RACECADOTRILO,ESPECIALIDAD FARMACEUTICA,ACT
62324.0,CADVET-12.5,12.5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE13712,DROGUERIA CADILLO S.A.C.,CUBIT LIFESCIENCES LLP,CARVEDILOL,ESPECIALIDAD FARMACEUTICA,ACT
60659.0,CADVET-25,25 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE13802,DROGUERIA CADILLO S.A.C.,CUBIT LIFESCIENCES LLP,CARVEDILOL,ESPECIALIDAD FARMACEUTICA,ACT
53006.0,CAFAZIT,250 mg/ 5 mL,Polvo para Suspensión Oral,Caja Frasco x 60 mL,1.0,EE09960,CAFERMA S.A.C.,BRAWN LABORATORIES LTD - INDIA,CEFADROXILO MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
46703.0,CAFAZIT,250 mg/ 5 mL,Polvo para Suspensión Oral,Caja Frasco x 60 mL,1.0,EE04711,CAFERMA S.A.C.,SYNTOFARMA S.A.,CEFADROXILO MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
46704.0,CAFAZIT,500 mg,Cápsula,Caja Envase Blíster Cápsulas,100.0,EE05483,CAFERMA S.A.C.,SYNTOFARMA S.A.,CEFADROXILO MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
47917.0,CAFAZIT®,500 mg,Cápsula,Caja Envase Blister Cápsula,100.0,EE07602,CAFERMA S.A.C.,BRAWN LABORATORIES LTD - INDIA,CEFADROXILO MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
46537.0,CAFAZOLBAC,1 g,Polvo para Solución Inyectable,Caja Vial + Solvente Ampolla x 3.5 mL,1.0,EE06245,CAFERMA S.A.C.,SWISS PARENTERALS LTD.,CEFTRIAXONA SODICA + LIDOCAINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45773.0,CAFAZOLBAC,1 g,Polvo para Solución Inyectable,Caja Vial + Solvente Ampolla x 10 mL,1.0,EE06245,CAFERMA S.A.C.,SWISS PARENTERALS LTD.,CEFTRIAXONA SODICA + LIDOCAINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
60569.0,CAFAZOLBAC,1 g,POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,Caja Vial + Ampolla x 3.5 mL,1.0,EE15171,CAFERMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,CEFTRIAXONA SODICA HEMIHEPTAHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
60572.0,CAFAZOLID,1 g,POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,Caja Vial + Ampolla x 3.5 mL,1.0,EE13161,ICALAB S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,CEFTRIAXONA SODICA,ESPECIALIDAD FARMACEUTICA,ACT
58018.0,CAFIASPIRINA FORTE,650 mg + 65 mg,Tableta,Caja Envase Blíster Tabletas,36.0,EE02166,BAYER S.A.,BAYER S.A. - GUATEMALA,ACIDO ACETILSALICILICO + CAFEINA,ESPECIALIDAD FARMACEUTICA,ACT
43366.0,CAFNEA,40 mg/ 2 mL,Solución Inyectable,Caja Vial x 2 mL,10.0,EE04611,FARMA VITA GROUP SOCIEDAD ANONIMA CERRADA,PHEBRA PTY LTD.,CAFEINA CITRATO,ESPECIALIDAD FARMACEUTICA,ACT
49971.0,CALADRYL CLEAR LOCION,1 % + 0.1 %,Loción,Frasco x 100 mL,1.0,EE05583,BAUSCH HEALTH PERU S.R.L.,JANSSEN CILAG S.p.A.,CLORHIDRATO DE PRAMOXINA + ACETATO DE ZINC DIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45802.0,CALCITRIOL,0.25 mcg,Cápsula Blanda,Caja Envase Blister Cápsulas,100.0,EE03939,UNIMED DEL PERU S.A.,PROCAPS S.A.,CALCITRIOL,ESPECIALIDAD FARMACEUTICA,ACT
46293.0,CALIRAL,3.33 g/ 5 mL,Solución Oral,Frasco X 100 mL,1.0,EN02599,DROGUERIA INRETAIL PHARMA S.A.,LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.,LACTULOSA,ESPECIALIDAD FARMACEUTICA,ACT
62456.0,CALIRAL,3.33 g/ 5 mL,Solución Oral,Frasco x 180 mL,1.0,EN02599,INRETAIL PHARMA S.A.,LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.,LACTULOSA,ESPECIALIDAD FARMACEUTICA,ACT
61586.0,CALMADENT,50 mg/ mL,Solución Bucal,Frasco x 30 mL,1.0,EN06964,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,BENZOCAINA,ESPECIALIDAD FARMACEUTICA,ACT
62383.0,CALMAFTA,0.15 %,Solución para Pulverización Bucal,Caja Frasco x 20 mL,1.0,EN06655,LABORATORIOS FARMACEUTICOS MARKOS S.A.,LABORATORIOS FARMACEUTICOS MARKOS S.A.,BENCIDAMINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
59418.0,CALMAGEZE,60 mg/ 2 mL,Solución Inyectable,Caja Ampolla x 2 mL,10.0,EE13122,SEBAL FARMA DISTRIBUCIONES S.A.C.,EAST AFRICAN INDIA OVERSEAS,KETOROLACO TROMETAMINA,ESPECIALIDAD FARMACEUTICA,ACT
62179.0,CALMALIP,500 mg,Tableta,Caja Envase Blíster Tableta,100.0,EE14757,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
52518.0,CALMALIP 1,1 g,Tableta,Caja Envase Blíster Tableta,100.0,EE09961,DROGUERIA LIPHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
44995.0,CALMALIP 500,500 mg,Tableta,Caja Envase Blister Tabletas,100.0,EE05966,DROGUERIA LIPHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
62180.0,CALMALIP MIGRAÑA,500 mg + 65 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE14341,DROGUERIA LIPHARMA S.A.C.,STALLION LABORATORIES PVT. LTD.,CAFEINA ANHIDRA + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
61239.0,CALMALIP MIGRAÑA F,250 mg + 250 mg + 65 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE14016,DROGUERIA LIPHARMA S.A.C.,TRIDENT LIFELINE LTD.,ACIDO ACETILSALICILICO + CAFEINA + PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
60638.0,CALMOFEBRIL,1 g,Tableta,Caja Envase Blíster Tabletas,100.0,EE13358,LAGOMEDICA S.A.C.,VITAEGISS WELLNESS PRIVATE LIMITED,PARACETAMOL,ESPECIALIDAD FARMACEUTICA,ACT
51260.0,CALMUS FORTE,2 %,Gel,Caja Tubo x 50 g,1.0,EN06720,DROGUERIA FARMACEUTICOS ASOCIADOS S.A.C.,LABORATORIOS PORTUGAL S.R.L.,DICLOFENACO DIETILAMONIO,ESPECIALIDAD FARMACEUTICA,ACT
59770.0,CALQUENCE,100 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,60.0,EE13086,ASTRAZENECA PERU S.A.,ASTRAZENECA A.B.,ACALABRUTINIB,ESPECIALIDAD FARMACEUTICA,ACT
52918.0,CAMAPION 20,20 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,4.0,EE09252,ACCORD HEALTHCARE S.A.C.,INTAS PHARMACEUTICALS LIMITED,TADALAFILO,ESPECIALIDAD FARMACEUTICA,ACT
53202.0,CAMAPION 5,5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,10.0,EE08879,ACCORD HEALTHCARE S.A.C.,INTAS PHARMACEUTICALS LIMITED,TADALAFILO,ESPECIALIDAD FARMACEUTICA,ACT
53203.0,CAMAPION 5,5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,4.0,EE08879,ACCORD HEALTHCARE S.A.C.,INTAS PHARMACEUTICALS LIMITED,TADALAFILO,ESPECIALIDAD FARMACEUTICA,ACT
48352.0,CANABOSEN,125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,60.0,EE07493,PHARMARIS PERU S.A.C.,GENVION CORPORATION,BOSENTAN MONOHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
46583.0,CANDELESS,8 mg,Tableta,Caja Envase Blíster Tabletas,20.0,EN00234,CAFERMA S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN,CANDESARTAN CILEXETILO,ESPECIALIDAD FARMACEUTICA,ACT
46705.0,CANDELESS,16 mg,Tableta,Caja Envase Blíster Tabletas,20.0,EN00235,CAFERMA S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C.,CANDESARTAN CILEXETILO,ESPECIALIDAD FARMACEUTICA,ACT
60366.0,CANDELESS,8 mg,Tableta,Caja Envase Blíster Tableta,20.0,EE14639,CAFERMA S.A.C.,STALLION LABORATORIES PVT. LTD.,CANDESARTAN CILEXETILO,ESPECIALIDAD FARMACEUTICA,ACT
60367.0,CANDELESS,16 mg,Tableta,Caja Envase Blíster Tableta,20.0,EE14615,CAFERMA S.A.C.,STALLION LABORATORIES PVT. LTD.,CANDESARTAN CILEXETILO,ESPECIALIDAD FARMACEUTICA,ACT
52029.0,CANDESARTAN,16 mg,Tableta,Caja Envase Blíster Tableta,100.0,EN06922,VITA PHARMA S.A.C.,VITA PHARMA SOCIEDAD ANONIMA CERRADA - VITA PHARMA S.A.C.,CANDESARTAN CILEXETILO,ESPECIALIDAD FARMACEUTICA,ACT
48346.0,CANENTAVIR,0.5 mg,Tableta Recubierta,Caja Envase Folio Tableta Recubierta,30.0,EE05255,PHARMARIS PERU S.A.C.,PHARMASCIENCE INC.,ENTECAVIR,ESPECIALIDAD FARMACEUTICA,ACT
47001.0,CANENTAVIR,1 mg,Tableta Recubierta,Caja Envase Folio Tabletas Recubiertas,30.0,EE05235,PHARMARIS PERU S.A.C.,PHARMASCIENCE INC.,ENTECAVIR,ESPECIALIDAD FARMACEUTICA,ACT
48286.0,CANESTEN,1 %,Crema,Caja Tubo x 20 g,1.0,EE01438,BAYER S.A.,GP GRENZACH PRODUKTIONS GMBH -  ALEMANIA,CLOTRIMAZOL,ESPECIALIDAD FARMACEUTICA,ACT
40661.0,CANESTEN,1 %,Crema,Caja Tubo x 50 g,1.0,EE01438,BAYER S.A.,GP GRENZACH PRODUKTIONS GMBH -  ALEMANIA,CLOTRIMAZOL,ESPECIALIDAD FARMACEUTICA,ACT
41898.0,CAPD/DPCA 2,,Solución para Diálisis Peritoneal,Bolsa x 5 L,1.0,EE00666,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
54337.0,CAPD/DPCA 2,,Solución para Diálisis Peritoneal,Bolsa x 2000 mL,1.0,EE00666,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATADO + CLORURO DE SODIO + GLUCOSA MONOHIDRATO + LACTATO DE SODIO,ESPECIALIDAD FARMACEUTICA,ACT
54338.0,CAPD/DPCA 2,,Solución para Diálisis Peritoneal,Bolsa x 6000 mL,1.0,EE00666,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + LACTATO DE SODIO,ESPECIALIDAD FARMACEUTICA,ACT
41903.0,CAPD/DPCA 2 ANDY DISC,,Solución para Diálisis Peritoneal,Bolsa x 2 L,1.0,EE01410,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CLORURO DE CALCIO + CLORURO DE MAGNESIO HEXAHIDRATADO + CLORURO DE SODIO + GLUCOSA MONOHIDRATO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
41893.0,CAPD/DPCA 2 ANDY DISC,,Solución para Diálisis Peritoneal,"Bolsa x 2,5 mL",1.0,EE01410,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
41899.0,CAPD/DPCA 3,,Solución para Diálisis Peritoneal,Bolsa x 6 L,1.0,EE00852,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CLORURO DE CALCIO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
41894.0,CAPD/DPCA 3 ANDY DISC,,Solución para Diálisis Peritoneal,Bolsa x 2 L,1.0,EE01275,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
41895.0,CAPD/DPCA 3 ANDY DISC,,Solución para Diálisis Peritoneal,"Bolsa x 2,5 L",1.0,EE01275,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
41900.0,CAPD/DPCA 4,,Solución para Diálisis Peritoneal,Bolsa x 5 L,1.0,EE00668,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + CLORURO DE SODIO + SODIO LACTATO,ESPECIALIDAD FARMACEUTICA,ACT
54339.0,CAPD/DPCA 4,,Solución para Diálisis Peritoneal,Bolsa x 2000 mL,1.0,EE00668,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + CLORURO DE SODIO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + LACTATO DE SODIO,ESPECIALIDAD FARMACEUTICA,ACT
54340.0,CAPD/DPCA 4,,Solución para Diálisis Peritoneal,Bolsa x 6000 mL,1.0,EE00668,FRESENIUS MEDICAL CARE DEL PERU S.A.,FRESENIUS MEDICAL CARE DEL PERU S.A.S.,CALCIO CLORURO DIHIDRATO + CLORURO DE SODIO + GLUCOSA MONOHIDRATO + CLORURO DE MAGNESIO HEXAHIDRATO + LACTATO DE SODIO,ESPECIALIDAD FARMACEUTICA,ACT
